id,description
28885,30% Cashback on Men Branded Accessories (Max. Cashback is Rs.5000)
28886,40% Cashback on Leather Women's Sling Bag (Max. Cashback is Rs.5000)
28887,58% OFF on Small Cabin Luggage
28888,Upto 60% Discount + Extra 35% Discount on Western Apparel For Women (Max. Cashback is Rs5000)
28889,Rs.200 discount + 10% OFF + Extra 10% Cashback on Groceries (Extra Cashback is on Paytm Wallet)
28890,20% discount + Extra 10% Cashback when you pay via Paytm Wallet
28891,Upto 20% discount on Cats Products
28892,Upto 60% discount + Extra 10% OFF on Apparel & Accessories
28893,500 A5 Flyers Get it for just Rs.1000
28894,Small Standee With Banner Get it for just Rs.1120
28895,Extra 14% Cashback when you pay via MobiKwik Wallet
28896,60% discount on Gravitale Kookkal Grape Scrub (200 g)
28897,14% Cashback when you pay via Paytm Wallet
28898,2x Qmiles on Selected Destination Flight Bookings (Travel between 15th Feb to 15th June 2016)
28899,Upto 70% OFF on Hotel Room Bookings  (Max. Discount of Rs.4000)
28900,50% OFF on Hotels after bus ticket bookings (Max. Discount of Rs.3500)
28901,20% OFF on All products
28902,Rs.150 discount on Local Cab Bookings
28903,Rs.1000 OFF on Samsung Galaxy J7
28904,Rs.391 OFF on Samsung Galaxy J5
28905,Rs.6491 OFF on Samsung Galaxy A8
28906,Rs.591 OFF on Samsung Galaxy A3
28907,HP Laptop Bags Starting at Rs.399
28908,"Canon Pixma printers/scanners Get it for just Rs.2,249"
28909,49% OFF on Nosama Charcoal 5 QS1 Smartphone
28910,"Canon EOS 1200D Kit Get it for just Rs.17,990"
28911,77% discount on Surya Mate 3 Burners Automatic Glass Top Gas Cooktop
28912,70% discount on Aquagrand + skyscraper Glossy 12 LTR With RO+UV+UF Water Purifier
28913,Sunday Flea Market Starting At Rs.1
28914,Rs.1000 OFF on Titan Juxt Smart Watch
28915,Free Complimentary Gift on Ralph Lauren Romance Fragrances
28916,Upto 60% OFF + Extra 10% OFF on Jewellery
28917,Up To 80% OFF on All products
28918,10% Cashback on Freecharge for HDFC Bank Card Users (Max. Cashback of Rs.50 Per Transaction)
28919,Wins An Iphone 6 on Recharge With Snapdeal Mobile App (Min. Recharge Is Rs.20)
28920,Min. 25% OFF on Lakme products
28921,Rs.1000 discount on Gionee M5 Lite 32GB Gold Smart Phone
28922,Rs.700 discount on Lenovo Sisley S90 32GB Platinum
28923,Rs.1500 discount on BlackBerry Porsche Design P9983 Black
28924,Rs.1500 discount on Blackberry Z10 Black Smart Phone
28925,Free Sample Combo on Purchase of Rs.2500+
28926,25% discount on Best Sellers Products
28927,Upto Rs.4000 discount on Listed Yoga Lenovo Laptops
28928,Extra 10% discount on Min. Purchase of Rs.500
28929,Best Tour Package on Holiday Packages
28930,Upto Rs.750 Cashback on Min. Purchase of Rs.1699
28931,Min. 40% OFF on All Brands
28932,Upto 50% discount on Selected Merchandise
28933,"Upto Rs.5,000 Cashback + 20% Discount on Flights and Hotel Bookings"
28934,Non-stop Flights to Amsterdam Jet Airways Offer
28935,Up To 70% Discount on Women's Winter wear
28936,Upto 70% OFF on Men's Winter Wear
28937,Rs.500 discount on purchase of Rs.2199+
28938,Flat 10% OFF on Food
28939,Get 20% Discount on Every Order
28940,Flat 10% OFF on Food
28941,Flat 10% OFF on Every Order
28942,Flat 10% OFF on Every Order
28943,Flat 10% OFF on Every Order
28944,Upto 10% OFF on Exide Battery
28945,50% discount on Min. Order of Rs.1402
28946,Extra 25% discount on Footwear
28947,Frazzer 5 W Led Bulb (Combo Pack Of 5) Get it for just Rs.179
28948,Room Heater With Stand Get it for just Rs.341
28949,35% OFF on Car Utility products
28950,Extra 20% OFF on Calculators
28951,Extra 20% OFF on Home Decor Gifts
28952,Extra 20% OFF on Exam Prep Books
28953,Extra 35% OFF on Auto Care products
28954,Extra 30% OFF on product listed at landing page
28955,Baltra Gourmet Set Get it for just Rs.450
28956,Room Heater 3 Rod With Moving System Get it for just Rs.675
28957,Frazzer 9 W Led Bulb (Combo Pack Of 4) Get it for just Rs.211
28958,Combo of Roti maker + Casserol + Dough Maker Get it for just Rs.947
28959,Next Generation 1.5L Electric Kettle Get it for just Rs.490
28960,Polstar Sandwich Maker Get it for just Rs.445
28961,Mahraja Whiteline Juicer Mixer Grinder Get it for just Rs.1741
28962,Maharaja Whiteline Mixer Grinder Get it for just Rs.1506
28963,Vive Star 1.2L Cordless Kettle Get it for just Rs.450
28964,Whirlpool Deluxe-20B2 Induction Cooktop Get it for just Rs.1668
28965,Silverteck Electric Dry Iron Get it for just Rs.271
28966,Baltra Steam Spray Iron Get it for just Rs.629
28967,Up To 40% discount on Men's Shoes
28968,Up To 52% discount on Fashion Jewelry
28969,Up To 45% discount on Kitchenware Products
28970,Up To 39% discount on Leather Shoulder Handbags
28971,Up To 43% discount on Men's Lifestyle Products
28972,Up To 67% discount on Women's Ethnic Wear
28973,Upto 25% OFF on Baby Care products
28974,Rs.150 discount on First Purchase of Rs.1000+
28975,Upto 50% OFF on Weekend Getaways for HSBC Credit Card users (Max. Discount is Rs.5000)
28976,Free JBL Speaker on Canon DSLR 700D Dual Kit
28977,Min. 26% OFF on Selected Mobiles
28978,12% discount on Min. Order of Rs.999
28979,Rs.100 Discount on purchase of Rs.799+
28980,"7% OFF on All ESR Prepaid Hotel Bookings (Stay Dates - 8th Feb to 31st Dec, 2016)"
28981,"Extra 10% OFF on all orders (Not on diapers, combos, infant feeding and few brands)"
28982,Girls Frock Offer Get it for just Rs.299
28983,Extra 25% Cashback on Diapers (Max. Cashback is Rs.250. Not on combos)
28984,Best Toys Get it for just Rs.99 (on Selected Toys. 1 product per users)
28985,Rs.250 OFF on Min. Purchase of Rs.999
28986,30% OFF on Clothes & Shoes
28987,Rs.850 OFF on Min. Purchases of Rs.2999
28988,Rs.150 OFF on order of Rs.599+
28989,50% Discount on Heart Shaped Chocolate Box
28990,Upto 150MB Data Free on Vodafone (Min. Recharge of Rs.100)
28991,5% Cashback on Recharges and Bill Payment of Rs.50 (Max. Cashback is Rs.50)
28992,3% Cashback on Recharges and Bill Payment of Rs.50 (Max. Cashback is Rs.50)
28993,Rs.25 Cashback on Recharges and Bill Payment of Rs.50 (Only For New User)
28994,Rs.25 Cashback on IDEA Mobile Recharge & Bill Payment of Rs.50+6
28995,Rs.25 Cashback on TATA Mobile Recharge & Bill Payment of Rs.50+
28996,4% Cashback on Recharges and Bill Payment of Rs.50 (Max. Cashback is Rs.50)
28997,Extra 20% discount on All Products
28998,Rs.300 discount on order of Rs.999+
28999,Upto 60% discount + Extra 20% discount on All Products
29000,25% discount on Valentine Gifts
29001,20% discount on when you pay via Amazon
29002,Upto 25% discount on Women Sunglasses
29003,Upto 65% OFF + 25% Burn goCash on Domestic Hotel Bookings
29004,8% OFF on Home & Kitchen products (Min. Purchase of Rs.699. Max. Discount of Rs.200)
29005,"8% OFF on Fashion, Footwear, Accessories, Clothes (Min. Purchase of Rs.699. Max. Discount is Rs.200)"
29006,40% discount on Mastrad Kitchen Products
29007,52% discount on Storage Elegance Products
29008,Rs.5000 OFF on Most Powerful i3 Desktop Combo
29009,2% discount on All Notebooks
29010,2% discount on All Desktops
29011,3% discount on All Ink And Toner Cartridges
29012,2% discount on All Ink Advantage Printers
29013,5% discount on All Accessories (Min. Purchase of Rs.1000)
29014,50% OFF + Extra 14% Cashback when you pay via MobiKwik (Max. Cashback is Rs.100)
29015,Extra 30% OFF For HSBC Banks Users (on orders of Rs.1299+)
29016,30% OFF For Deutsche Bank Card Holders (on orders of Rs.1299+)
29017,"Rs.15,000 OFF on International Flights"
29018,Upto Rs.800 cash back on domestic flights using HDFC bank cards
29019,Upto Rs.800 cash back on domestic flights using SBI cards
29020,Upto Rs.800 cash back on domestic flights using Axis bank cards
29021,Upto Rs.800 cash back on domestic flights using IndusInd cards
29022,"Rs.5,000 discount on Holidays"
29023,Upto Rs.1950 discount on Domestic Flight Booking
29024,Rs.200 OFF for New Users
29025,Combo Of 2 Belts And Wallet Get it for just Rs.179
29026,15% discount on all products
29027,15% OFF on Hotels in India
29028,30% OFF on Hotels across India (Max. Rs.1500)
29029,50% OFF at Hill Stations (Max. Rs.5000)
29030,Extra 10% Cashback on Trimmers
29031,Extra 60% Cashback on Mens Casual Shirts
29032,15% Cashback on Pendrives
29033,Rs.10 cashback on Recharges and Bill payments of Rs 60+ (Not for Airtel users)
29034,10% Cashback on Recharges and Bill payments (Max. Cashback is Rs.100. Not for Airtel users)
29035,10% Cashback on Mumbai Metro Card Recharge (Max. Cashback is Rs. 100)
29036,Extra 20% OFF on Selected products
29037,Rs.500 OFF on home dÃ©cor products (Not on selected brands)
29038,Extra 25% OFF on Selected products
29039,Extra 25% off on All Products (Not on selected brands)
29040,Extra 10% off on All Products (Not on selected brands)
29041,Rs.200 discount on Sumeet products on order Of Rs.500+
29042,30% discount on Personalized Laptop Sleeves
29043,Extra 14% Cashback when Pay Via MobiKwik Wallet
29044,Upto 60% Off on exclusive mobiles
29045,Gionee P5W Get it for just Rs.6499
29046,12% Off on purchase of Rs.599+
29047,60% OFF on UFO Kids Fashion products
29048,Extra 10% discount on min. purchase of Rs.500
29049,30% discount on Hotels Across India
29050,Extra 5% off on all products
29051,Up To 50% discount on Branded Men's Jeans
29052,50% discount on Men's Wallet
29053,Up To 59% discount on Men's Track Pants
29054,"Palazzo Pants, Shorts & Skirts Starting At Rs.200"
29055,Upto 30% discount on Ladies Footwear
29056,Valentine Gifts For Her Starting At Rs.200
29057,Wonderchef Mandoline 3 in 1 Slicer Get it for just Rs.999
29058,Wonderchef Ceramica Signature Casserole (Set Of 6 Pcs) Get it for just Rs.3999
29059,Wonderchef Ultra Lunch Box Smart Bag Starting At Rs.299
29060,10% discount on Self Drive
29061,Sedan Car Starting At Rs.75 Per Hour
29062,Hatchback Car Starting At Rs.45 Per Hour
29063,2 Shirts Get it for just Rs.1299
29064,Upto 50% OFF on Diamond Jewellery
29065,Flat 10% Discount on Food Orders
29066,Flat 10% OFF on Breakfast & Chinese Food
29067,Order For 3 Woks & Get 1 Free  
29068,Corporate Dhamaka Offer
29069,Corporate Dhamaka Offer 
29070,Corporate Dhamaka Offer
29071,Corporate Dhamaka Offer : 10% OFF on Food
29072,Corporate Dhamaka Offer : Flat 10% Off on Food Order
29073,Corporate Dhamaka Offer : Flat 10% OFF on Food Order
29074,Flat 15% Discount 
29075,Corporate Dhamaka Offer : Flat 10% discount on Food Order
29077,Corporate Dhamaka Offer : Flat 10% OFF on Food Order
29078,10% Discount on Minimum order of Rs. 500/- & Above
29079,Corporate Dhamaka Offer : Flat 10% OFF on Food Order
29080,Flat 10% Discount on Lunch Buffet Price
29081,Corporate Dhamaka Offer : Upto 30% OFF on Fast Food Order 
29082,Flat 10% Discount on Order of Rs.3000 & Above
29083,Corporate Dhamaka Offer : Upto 10% OFF on Food Order
29084,Corporate Dhamaka Offer : Flat 15% OFF on Food Order 
29085,Corporate Dhamaka Offer : Flat 10% OFF on Food Order 
29086,Corporate Dhamaka Offer : Flat 15% OFF on Fast Food Order
29090,Hotel at 90% Discount
29091,Save 60% on Jewellery 
29092,Upto 50% OFF on Mens & Ladies Wear
29093,100% off on making charges of diamond Jewellery
29095,Flat 30% Off on Ladies Wear
29096,Buy 1 Get  1 Free 
29097,Upto 30% Off on Footwear
29098,Upto 70% OFF on Ladies Wear
29099,Half Price Deals on selected hotels
29100,5% OFF on Amazon.in Gift Cards
29101,Valentine's Day Special Jewellery for just Rs.199
29102,30% OFF on Gleaming Flowers
29103,15% OFF on Perfume for Men (Min. purchase value Rs.600 and Max. Discount of Rs. 300)
29104,35% OFF on AXA Road Assistance Services
29105,Upto 50% OFF + Extra 25% OFF on Shoe racks 
29106,Book a 'couple movie' tickets for 14th Feb and get a chance to win amazing freebies
29107,Rs.150 discount on Your First Purchase Of Rs.1000+ (New User)
29108,Upto 50% discount on Men's Hoodies
29109,Up To 25% discount on Premium Designer Lehenga Choli
29110,Rs.250 Off on min. purchase of Rs.500 (New User only)
29111,Rs.125 Off on min. purchase of Rs.300 (New User only)
29112,15% OFF on Fiona Solitaire Jewelry (Max. discount of Rs.3500)
29113,Extra 20% OFF on Mahi Jewelery (Max. discount Rs.200)
29114,"Rs.400 OFF on purchase of Rs.1100 on premium store (Not on Diapers, Combos, Bottles & Accessories and Formula & Supplements)"
29115,51% OFF on Kids Fashion Range
29116,Rs.250 OFF on Min. Purchase of Rs.750
29117,Rs.500 OFF on Min. Purchase of Rs.1799
29118,"50% Cashback on Diapers,Combos,Infant Feeding & brands Charlie Banana, Flamingo, Foscama and more"
29119,50% OFF on Toys(on Selected products)
29120,"Diapers, Nappies and Wipes for just Rs.1 (on selected diapers. 1 product per user)"
29121,25% OFF + 40% Cashback on Entire Fashion Range (Not on few brands. Max. Cashback is Rs.400)
29122,"Rs.150 OFF on all orders (Not on diapers, combos, infant feeding and few brands)"
29123,Rs.400 OFF on first purchase of Premium Brands (Min. purchase of Rs.1100)
29124,20% OFF on toys and gaming products on order of Rs. 750+ (Maximum. discount of Rs. 800)
29125,Rs. 400 discount on Min. order value of Rs. 1499 (on Diapers. Not on few brands and categories)
29126,Upto 80% OFF on all products
29127,25% OFF on clothes and footwear (Min. purchase of Rs.750. Not on few brands)
29128,Upto 50% OFF on Huggies Diapers
29129,Mobiles Cables with Free Shipping Everything under Rs.899
29130,16 GB Class 10 Memory Card for just Rs. 299
29131,Personal care appliances for just Rs. 349
29132,"Min. 50% OFF on Puma, Adidas & more top brands"
29133,Extra Rs. 50 OFF on Multicolor Wireless Mouse
29134,"65% OFF on Tops, Dresses & more"
29135,Set of 2 Window Curtains for just Rs. 349
29136,50% OFF on Headphones
29137,Upto 40% OFF on Smart Televisions
29138,"13,000 mAh Power Banks for just Rs. 999"
29139,Men's Footwear Everything under Rs.399
29140,"Nexus 6P Exchange Offer Upto Rs.22,000 OFF in exchange"
29141,40% OFF on Ilina wrist watches
29142,"Le 1s - Flash Sale for just Rs.10,999"
29143,"Moto X Force Starting At Rs.49,999"
29144,Rs.2500 goCash on Domestic Flight Bookings for HSBC Card users
29145,Rs.5500 goCash on International Flights Bookings for HSBC Card users
29146,Upto 55% Discount + Extra 100% go Cash on Selected Domestic Hotel Bookings (Max. Discount is Rs.2500. Max. Cashback is Rs.8000)
29147,Upto 65% OFF + Extra 100% Cashback on Domestic Hotels (Max. Off is Rs.4000 and Max. Cashback is Rs.8000)
29148,"Unlimited Food with Snacks and Drinks at Lemon Tree Premier, Sec-29, Gurgaon Starting at Rs.349"
29149,"Buffet Breakfast, Lunch, Dinner and Drinks at Infinity, Crowne Plaza, Mayur Vihar Starting at Rs.555"
29150,Trio T8 Bar Phone Combo for just Rs.1799
29151,Samsung Galaxy S6 Edge Plus Single SIM Mobile for just Rs.53700
29152,Samsung J1 Ace - J110H Mobile for just Rs.6200
29153,Samsung Metro 313 Mobile for just Rs.1880
29154,Samsung Galaxy A8 â€“ A800F Mobile for just Rs.29290
29155,Samsung Guru Music 2 Mobile for just Rs.1500
29156,Micromax Canvas Nitro 3 E455 Mobile for just Rs.10799
29157,Micromax Canvas Nitro 2 E311 Mobile for just Rs.9649
29158,Samsung Guru FM Plus Mobile for just Rs.1400
29159,Micromax Canvas Selfie 3 Q348 Mobile for just Rs.9699
29160,Micromax Bolt A24 Dual Sim Mobile for just Rs.1599
29161,Micromax Canvas Play Q355 Mobile for just Rs.6549
29162,Micromax Bolt D320 Dual Sim Mobile (Grey) for just Rs.4197
29163,Spice 4inch (10.01Cm) Quad core Phone for just Rs.3399
29164,Little Step Shoes Starting At Rs.249
29165,58% discount on Spanish Kitchen Products
29166,Bow N Clips Hair Accessories Starting At Rs.69
29167,Japan Ski Season Save upto 30%
29168,Valentines Day Sale Surprise a loved one with a trip
29169,3% discount on all products
29170,Upto 58% OFF on Grooming Appliances
29171,"Micromax 32In HD Ready LED TV for just Rs.14,899"
29172,Upto 71% OFF + Free Earrings on Voylla Jewellery
29173,30% Discount on Min. Purchase Of Rs.1699+
29174,Free GiftSet on products at landing page
29175,His & Hers Offer for just Rs.2999 (Buy 2 Products)
29176,Men's Collection for just Rs.2499 (Buy 2 Products)
29177,Free Nail Paint on products at landing page
29178,Jabong Offer for just Rs.1095 (Buy 2 Products)
29179,10% OFF on Purchase of Rs.799
29180,10% OFF on products at landing page
29181,Rs.100 discount on Min. Shopping of Rs.600
29182,Upto 60% OFF on wall clocks
29183,Shoe Offer Everything under Rs.499
29184,Fashion Sale Everything under Rs. 499
29185,Extra 20% discount on Min. Purchase of Rs.999
29186,Rs.100 Cashback on Broadband Bill Payment of Rs.600+
29187,Rs.100 Cashback on Electricity Bill Payment of Rs1000+
29188,Rs.100 Cashback on Landline Bill Payment of Rs600+
29189,10% Cashback on Reliance Landline Bill Payment (Max. Cashback is Rs.100)
29190,Rs.200 Cashback on BSES Bill Payments (Min. payment of Rs.200)
29191,Rs.200 OFF on Orders of Rs.500+
29192,Extra 25% OFF on All Orders
29193,Extra 20% OFF on All Orders
29194,40% OFF on ROXX Products
29195,60% OFF on all kitchen and dining products from CDI brand
29196,Upto 40% OFF on Ocean Kitchen & Dining Products
29197,Free Eye Shadow Palette on Avon Products (Min. purchase of Rs.999)
29198,Upto 77% discount on Best Seller Perfume
29199,Free product on Paraben products
29200,Upto 65% OFF on Selected Hotel Bookings
29201,Min. 40% OFF on Women's Apparels
29202,Gionee P5W for just Rs.6499
29203,Extra 10% discount for Yes Bank customers (Not on Gold coins and bars)
